Source,Target,Weight
22369178,2336578,15
3161336,4106792,2
20896532,19745004,1
13124802,15111821,1
46123862,11061773,1
61067582,143580,1
42751387,52855516,1
55941165,47086576,1
108289,108278,1
25898898,46601451,1
46601451,25898898,1
12106931,18399889,1
61093668,54173593,1
35428415,43679920,1
2546427,2540368,3
31077672,20929025,1
42106842,8745199,2
51117837,45717250,1
51117837,20773773,2
21433270,16016386,2
8575137,867564,1
39211337,24657821,1
23168206,7613257,1
247278,1859793,1
19577510,1725199,1
46753325,43333508,1
5569059,16147933,1
45975112,41881900,1
7465805,14791963,1
4368130,4368120,1
42698429,1383170,1
36535156,6093316,1
31492490,47540830,1
29620400,1446467,1
1446467,29620400,1
50489089,32654500,1
27583882,26628954,1
60503507,20929025,1
34215385,5532320,1
11672345,20929025,1
53731544,9384267,1
31262911,2835111,1
40328426,36358216,1
37300315,17374588,1
28550902,1424470,1
60523700,23770421,1
49800398,45710306,1
12898486,44256956,1
51478266,20580498,1
37038121,17728164,1
3623050,42454540,1
53356367,61739430,1
50296821,9384267,1
4939243,19812208,1
42450772,10546179,1
10546179,42450772,1
4728983,3623050,1
23330499,22764273,1
658518,1446467,1
23445209,321278,1
33925906,7363211,2
49134328,17163720,1
30574078,23096959,1
55401807,9384267,1
33489346,4766638,1
38056556,1385122,1
5557128,873328,1
41359055,55477760,1
52855516,507775,1
13347640,238972,1
16026402,5550567,1
5896228,3214406,1
33653601,32897150,1
56498893,41105415,1
53498191,7613257,1
